country,sector,import_intensity_weighted,country_import_weight,tariff_rate
switzerland,Goods,0.26041122630630426,0.025429979790508518,1.6
switzerland,Motor Vehicles,0.30932015071744573,0.0016250877343178137,1.6
switzerland,Services,0.06567749517561264,0.009283054794831748,1.6
syria,Apparel,0.4225696647802063,3.3531303350640187e-07,3.4
syria,Computers and Electronics,0.724636530637896,0.0,3.4
syria,Food,0.08895378181690045,3.725049074508839e-05,3.4
syria,Goods,0.23919372481306023,1.7079309183268103e-07,3.4
syria,Services,0.06567749517561264,3.0608403806043795e-06,3.4
taiwan,Apparel,0.4225696647802063,0.004933992305485696,3.4
taiwan,Computers and Electronics,0.724636530637896,0.10378024246687244,3.4
taiwan,Food,0.08895378181690045,0.003947518717855311,3.4
taiwan,Goods,0.26041122630630426,0.021078844670810497,3.4
taiwan,Motor Vehicles,0.30932015071744573,0.010398798231848515,3.4
taiwan,Services,0.06567749517561264,0.011676881488012445,3.4
tajikistan,Apparel,0.4225696647802063,8.256036237425675e-08,3.4
tajikistan,Computers and Electronics,0.724636530637896,5.680080000396442e-07,3.4
tajikistan,Food,0.08895378181690045,5.647355102001504e-07,3.4
tajikistan,Goods,0.2385196819246153,4.7143368193042376e-07,3.4
tajikistan,Motor Vehicles,0.30932015071744573,0.0,3.4
tanzania,Apparel,0.4225696647802063,0.0005491308830969535,3.4
tanzania,Computers and Electronics,0.724636530637896,2.0598759903316884e-07,3.4
tanzania,Food,0.08895378181690045,0.00019442964078356155,3.4
tanzania,Goods,0.26041122630630426,5.9264958176697e-05,3.4
tanzania,Motor Vehicles,0.30932015071744573,5.3407531817255024e-08,3.4
tanzania,Services,0.06567749517561264,9.022691601929794e-06,3.4
thailand,Apparel,0.4225696647802063,0.00982966489917433,3.5
thailand,Computers and Electronics,0.724636530637896,0.0530062952453496,3.5
thailand,Food,0.08895378181690045,0.01998788889082682,3.5
thailand,Goods,0.26041122630630426,0.014548686452695265,3.5
thailand,Motor Vehicles,0.30932015071744573,0.004966589851767529,3.5
thailand,Services,0.06567749517561264,0.0017637817877157065,3.5
timor-leste,Computers and Electronics,0.724636530637896,4.7624692841380833e-07,3.4
timor-leste,Food,0.08895378181690045,2.227460733614233e-05,3.4
timor-leste,Goods,0.21798936878018776,1.999704303914029e-07,3.4
timor-leste,Motor Vehicles,0.30932015071744573,2.640923522525332e-08,3.4
timor-leste,Services,0.06567749517561264,3.632806790798266e-07,3.4
togo,Apparel,0.4225696647802063,2.724088612034212e-06,3.4
togo,Computers and Electronics,0.724636530637896,1.9366529135347924e-07,3.4
togo,Food,0.08895378181690045,0.0003818336775662508,3.4
togo,Goods,0.25973718341785934,9.618157651958792e-06,3.4
togo,Motor Vehicles,0.30932015071744573,1.1320040499791072e-08,3.4
togo,Services,0.06567749517561264,0.0,3.4
tokelau,Apparel,0.17610222686750782,2.2481597955508004e-09,3.4
tokelau,Goods,0.21798936878018776,1.5376309123935334e-07,3.4
tonga,Apparel,0.4225696647802063,8.765178308771003e-08,3.4
tonga,Computers and Electronics,0.724636530637896,2.7525833389279356e-07,3.4
tonga,Food,0.08895378181690045,9.97545718667372e-07,3.4
tonga,Goods,0.2385196819246153,7.544566465096091e-07,3.4
tonga,Motor Vehicles,0.30932015071744573,1.5123364477341247e-07,3.4
tonga,Services,0.06567749517561264,0.0,3.4
trinidad and tobago,Apparel,0.4225696647802063,2.4505602994973e-07,3.4
trinidad and tobago,Computers and Electronics,0.724636530637896,5.8423848839331115e-06,3.4
trinidad and tobago,Food,0.08895378181690045,0.0002570344324263736,3.4
trinidad and tobago,Goods,0.26041122630630426,0.0007555251052618664,3.4
trinidad and tobago,Motor Vehicles,0.30932015071744573,1.3982388247114156e-06,3.4
trinidad and tobago,Services,0.06567749517561264,9.406736162282676e-06,3.4
tunisia,Apparel,0.4225696647802063,0.0008418565627398081,3.4
tunisia,Computers and Electronics,0.724636530637896,0.0001351270127920323,3.4
tunisia,Food,0.08895378181690045,0.0012792007031410626,3.4
tunisia,Goods,0.26041122630630426,0.00022644402695976842,3.4
tunisia,Motor Vehicles,0.30932015071744573,0.00012231770816510058,3.4
tunisia,Services,0.06567749517561264,1.5936366120267917e-05,3.4
turkey,Apparel,0.4225696647802063,0.017013073655414192,3.1
turkey,Computers and Electronics,0.724636530637896,0.0005629347320083646,3.1
turkey,Food,0.08895378181690045,0.009550259461995541,3.1
turkey,Goods,0.26041122630630426,0.004687733478118311,3.1
turkey,Motor Vehicles,0.30932015071744573,0.003481782455398366,3.1
turkey,Services,0.06567749517561264,0.0035707124910943954,3.1
turkmenistan,Apparel,0.4225696647802063,6.814569074396044e-08,3.4
turkmenistan,Computers and Electronics,0.724636530637896,3.052689482888607e-08,3.4
turkmenistan,Food,0.08895378181690045,0.0,3.4
turkmenistan,Goods,0.2537111772250647,8.091335701517985e-07,3.4
turkmenistan,Motor Vehicles,0.30932015071744573,2.046747174514076e-07,3.4
turkmenistan,Services,0.06567749517561264,0.0,3.4
turks and caicos islands,Apparel,0.4225696647802063,4.535728509870668e-07,3.4
turks and caicos islands,Computers and Electronics,0.724636530637896,2.486336068332455e-06,3.4
turks and caicos islands,Food,0.08895378181690045,0.0,3.4
turks and caicos islands,Goods,0.26041122630630426,4.955958178544174e-07,3.4
turks and caicos islands,Motor Vehicles,0.30932015071744573,3.7582744089685985e-07,3.4
turks and caicos islands,Services,0.06567749517561264,0.0,3.4
tuvalu,Apparel,0.4225696647802063,3.8148626836619963e-07,3.4
tuvalu,Computers and Electronics,0.724636530637896,1.635986947418052e-07,3.4
tuvalu,Food,0.06397516545174628,0.0,3.4
tuvalu,Goods,0.18485840635600187,3.6350162744620633e-07,3.4
tuvalu,Motor Vehicles,0.30932015071744573,5.8983699915300256e-08,3.4
twenty latin american republics,Apparel,0.4225696647802063,0.12333540480802443,3.4
twenty latin american republics,Computers and Electronics,0.724636530637896,0.1650502899099407,3.4
twenty latin american republics,Food,0.08895378181690045,0.3993303897535536,3.4
twenty latin american republics,Goods,0.26041122630630426,0.10986263054187732,3.4
twenty latin american republics,Motor Vehicles,0.30932015071744573,0.35322218311316866,3.4
twenty latin american republics,Services,0.06567749517561264,0.11934835843854406,3.4
uganda,Apparel,0.4225696647802063,9.906053282666105e-07,3.4
uganda,Computers and Electronics,0.724636530637896,3.4371006967224377e-07,3.4
uganda,Food,0.08895378181690045,0.0005546433294012311,3.4
uganda,Goods,0.25973718341785934,2.513046579881021e-06,3.4
uganda,Motor Vehicles,0.30932015071744573,2.096303796257606e-08,3.4
uganda,Services,0.06567749517561264,3.6720662301800914e-05,3.4
ukraine,Apparel,0.4225696647802063,0.0003604204754908785,3.4
ukraine,Computers and Electronics,0.724636530637896,8.132253440008655e-05,3.4
ukraine,Food,0.08895378181690045,0.0009249259744622299,3.4
ukraine,Goods,0.26041122630630426,0.00017943111798809938,3.4
ukraine,Motor Vehicles,0.30932015071744573,7.72370744575679e-05,3.4
ukraine,Services,0.06567749517561264,0.00010643635335126612,3.4
united arab emirates,Apparel,0.4225696647802063,0.00047095444554849024,3.4
united arab emirates,Computers and Electronics,0.724636530637896,0.00018996999860496254,3.4
united arab emirates,Food,0.08895378181690045,0.0006861060784897394,3.4
united arab emirates,Goods,0.26041122630630426,0.001869304941500536,3.4
united arab emirates,Motor Vehicles,0.30932015071744573,0.0002673901630511348,3.4
united arab emirates,Services,0.06567749517561264,0.001448577869130069,3.4
united kingdom,Apparel,0.4225696647802063,0.003775453407832256,1.8
united kingdom,Computers and Electronics,0.724636530637896,0.008954794933794568,1.8
united kingdom,Food,0.08895378181690045,0.014242416722100889,1.8
united kingdom,Goods,0.26041122630630426,0.026046551950942305,1.8
united kingdom,Motor Vehicles,0.30932015071744573,0.0290192500563964,1.8
united kingdom,Services,0.06567749517561264,0.07680693862942328,1.8
uruguay,Apparel,0.4225696647802063,7.742236507962741e-05,3.4
uruguay,Computers and Electronics,0.724636530637896,1.1964371907007031e-05,3.4
uruguay,Food,0.08895378181690045,0.002924829727187192,3.4
uruguay,Goods,0.26041122630630426,0.00022228716545813422,3.4
uruguay,Motor Vehicles,0.30932015071744573,2.024710829007816e-06,3.4
uruguay,Services,0.06567749517561264,5.8811338139563824e-05,3.4
us trade agreements partners,Apparel,0.4225696647802063,0.1504308410464014,3.4
us trade agreements partners,Computers and Electronics,0.724636530637896,0.23849898501362923,3.4
us trade agreements partners,Food,0.08895378181690045,0.6022894497520491,3.4
us trade agreements partners,Goods,0.26041122630630426,0.27686236639778805,3.4
us trade agreements partners,Motor Vehicles,0.30932015071744573,0.5896236536409,3.4
us trade agreements partners,Services,0.06567749517561264,0.2924525454680314,3.4
uzbekistan,Apparel,0.4225696647802063,1.1394969841851244e-05,3.4
uzbekistan,Computers and Electronics,0.724636530637896,1.2753764688787125e-06,3.4
uzbekistan,Food,0.08895378181690045,3.724321499833484e-05,3.4
uzbekistan,Goods,0.26041122630630426,3.836744945363184e-06,3.4
uzbekistan,Motor Vehicles,0.30932015071744573,7.128124687528625e-07,3.4
uzbekistan,Services,0.06567749517561264,9.061078609325358e-07,3.4
vanuatu,Apparel,0.24646743791269848,2.049792754766906e-09,3.4
vanuatu,Computers and Electronics,0.724636530637896,6.612121687789016e-08,3.4
vanuatu,Food,0.08895378181690045,9.2630680802446e-06,3.4
vanuatu,Goods,0.2458703267704076,3.214778255575781e-06,3.4
vanuatu,Motor Vehicles,0.30932015071744573,0.0,3.4
vanuatu,Services,0.06567749517561264,0.0,3.4
vatican city,Computers and Electronics,0.724636530637896,3.664906845934535e-07,3.4
vatican city,Goods,0.21798936878018776,1.047872415957249e-07,3.4
vatican city,Motor Vehicles,0.30932015071744573,1.074355695582023e-08,3.4
venezuela,Apparel,0.4225696647802063,5.123093317631779e-07,3.4
venezuela,Computers and Electronics,0.724636530637896,1.2220461515592954e-06,3.4
venezuela,Food,0.08895378181690045,0.0004564723017839698,3.4
venezuela,Goods,0.26041122630630426,8.002732336234448e-05,3.4
venezuela,Motor Vehicles,0.30932015071744573,2.5900273626559933e-06,3.4
venezuela,Services,0.06567749517561264,0.0004418866265557069,3.4
vietnam,Apparel,0.4225696647802063,0.15944070535785648,4.2
vietnam,Computers and Electronics,0.724636530637896,0.10145823602404315,4.2
vietnam,Food,0.08895378181690045,0.01442064675153206,4.2
vietnam,Goods,0.26041122630630426,0.024299727012837107,4.2
vietnam,Motor Vehicles,0.30932015071744573,0.00406945762029844,4.2
vietnam,Services,0.06567749517561264,0.04481006839053491,4.2
wallis and futuna,Apparel,0.24646743791269848,2.6971305311916807e-08,3.4
wallis and futuna,Computers and Electronics,0.724636530637896,1.152404275344351e-08,3.4
wallis and futuna,Goods,0.12909329894554006,2.6067746091615405e-08,3.4
wallis and futuna,Motor Vehicles,0.30932015071744573,0.0,3.4
wallis and futuna,Services,0.06567749517561264,6.3495599960206e-07,3.4
west bank administered by israel,Apparel,0.24646743791269848,7.461377872045395e-07,3.4
west bank administered by israel,Computers and Electronics,0.724636530637896,1.1232105866130656e-07,3.4
west bank administered by israel,Food,0.08895378181690045,2.0334503134058005e-05,3.4
west bank administered by israel,Goods,0.2385196819246153,3.9483019226905764e-07,3.4
west bank administered by israel,Motor Vehicles,0.30932015071744573,2.759155056634261e-08,3.4
yemen,Apparel,0.4225696647802063,2.131387730876015e-06,3.4
yemen,Computers and Electronics,0.724636530637896,1.4272976881280036e-07,3.4
yemen,Food,0.08895378181690045,2.2351953790182644e-05,3.4
yemen,Goods,0.26041122630630426,3.8746078252063334e-07,3.4
yemen,Motor Vehicles,0.30932015071744573,0.0,3.4
yemen,Services,0.06567749517561264,2.093836767030701e-06,3.4
zambia,Apparel,0.4225696647802063,1.579861235149861e-07,3.4
zambia,Computers and Electronics,0.724636530637896,2.1231151598135214e-07,3.4
zambia,Food,0.08895378181690045,4.319374950032304e-05,3.4
zambia,Goods,0.25973718341785934,0.00011169816672819732,3.4
zambia,Motor Vehicles,0.30932015071744573,7.855248622298537e-07,3.4
zambia,Services,0.06567749517561264,3.951942411373195e-06,3.4
zimbabwe,Apparel,0.4225696647802063,1.228320455260398e-05,3.4
zimbabwe,Computers and Electronics,0.724636530637896,3.1398973343117514e-07,3.4
zimbabwe,Food,0.08895378181690045,0.0002457643705608924,3.4
zimbabwe,Goods,0.2385196819246153,1.1854026003504315e-06,3.4
zimbabwe,Motor Vehicles,0.30932015071744573,0.0,3.4
zimbabwe,Services,0.06567749517561264,0.000165148932189985,3.4
